year;index;address
2014;357;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 443 DIN 26.04.2011 PENTRU CASA UNIFAMILIALA D+P+M - EXTINDERE BUCATARIE SI MODIFICARI FATADE
2014;358;CASA UNIFAMILIALA P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;359;MODERNIZARE STADA IULIU HATIEGANU
2014;360;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 362/23.04.2012 - LOCUINTA UNIFAMILIAL:A P+E, IMPREJMUIRE Modificari:recompartimentari interioare, modificare pozitie si dimensiuni goluri pe fatade
2014;361;MODIF SOL C-TIVA AUT CU A.C. nr.375/29.03.2013 PT LUCRARI DE CONSTR CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME D+P, ÎMPREJMUIRE, AMENAJARI EXTERIOARE. Modificarile constau in: modificare retrageri si suprafete constructie datorita modificarii sistemului constructiv, modificare materiale la invelitoare si finisaje fatade.
2014;362;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.1460/18.11.2010 PENTRU LUCRARI DE EXTINDERE CASA CU UN CORP CU REGIM DE INALTIME Sp+P+M, AMENAJARI EXTERIOARE CU REALIZAREA A 2 LOCURI DE PARCARE. Nr.apartamente existente: 1; Nr.apartamente propuse: 1; Nr.final apartamente: 2.
2014;363;RECOMPARTIMENTARE, EXTINDERE SI MANSARDARE CASÃ UNIFAMILIALÃ CU REGIM FINAL DE ÎNÃLŢIME D+P+M, AMENAJARI EXTERIOARE.
2014;364;EXTINDERE CASA UNIFAMILIALA, AMENAJARI EXTERIOARE
2014;365;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;366;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, AMENAJARI EXTERIOARE
2014;367;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, ANEXA DE GRADINA, MICROSTATIE DE EPURARE, AMENAJARI EXTERIOARE, IMPREJMUIRE PROPRIETATE AUTORIZATE CU A.C. NR.225 DIN 15.03.2010.
2014;368;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;369;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;370;EXTINDERE SI MANSARDARE IMOBIL
2014;371;INLOCUIRE TAMPLARIE PE FATADA EST LA SPATIU COMERCIAL EXISTENT FARA MODIFICAREA GOLULUI
2014;372;CONSTRUIRE LOCUINTA UNIFAMILIALA Dp+P+E, PISCINA, AMENAJARI EXTERIOARE SI IMPREJMUIRE
2014;373;LOCUINTA UNIFAMILIALA Sp+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2014;374;Modificari interioare,extindere si mansardare casa unifamiliala cu reg.final Sp+P+M
2014;375;REAMENAJARE TERASa SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC NICOLA CARM IMPEX SRL CUI 2876563
2014;376;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA:PANA LA 31.10.2014 INVESTITOR:SC PINARELLA SRL CUI 26255075
2014;377;MANSARDARE CASA UNIFAMILIALA ,IMPREJMUIRE TEREN CU REGIMUL FINAL S+P+M
2014;378;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;379;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;380;CONSTRUIRE POARTA AUTO SI CALE ACCES LA CASA FAMILIALA
2014;381;CONSTRUIRE LOCUINŢÃ UNIFAMILIALÃ    P+E , ÎMPREJMUIRE TEREN  SI AMENAJARI EXTERIOARE  .
2014;382;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;383;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME Sp+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;384;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA CASA FAMILIALA AUTORIZATA CU A.C. NR.1120 DIN 11.09.2013. Modificari propuse: modificarea regimului de inaltime de la P+E la D+P, modificari interioare si la fatade.
2014;385;MODIFICARI INTERIOARE LA APARTAMENTUL NR.5.
2014;386;Continuare lucrari autorizate fara modificare de solutie auitorizate cu AC nr. 1457 din 5.09.2008 si AC nr. 1688 din 2.12.2009 -Doua locuinte unifamiliale cu regimul de inaltime D+P+E in sistem cuplat
2014;387;ÎNLOCUIRE FIR DE GARDÃ PE L.E.A. 110KV DUBLU CIRCUIT ÎNTRE STAŢIILE MÃNÃŞTUR , STADION,  CLUJ-NORD , CLUJANA, CLUJ-EST.
2014;388;CONTINUAREA LUCRARILOR FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE LA IMOBIL DE LOCUINTE S+D+P+2E+3R+4R -AC 2154/10.12.2007. LUCRARILE AU FOST SUSPENDATE DIN DATA DE 15.05.2008 PRIN DECIZIA NR.586/R/15.05.2008 PRONUNTATA DE TRIBUNALUL CLUJ PANA IN DATA DE 28.10.2013 IN BAZA DECIZIEI CIVILE NR.147/A/2013 A TRIBUNALULUI CLUJ Continuare de lucrari:incepand de la cota pardoselii subsolului (structura de rezistenta,finisaje, instalatii),amenajari exterioare
2014;389;RECOMPARTIMENTARE  APARTAMENT SI SCHIMBARE DE DESTINATIE DIN USCATORIE IN BIROU
2014;390;MODIFICARI INTERIOARE IN APARTAMENT, CONSTRUIRE BALCON INCHIS, SCHIMBARE DE DESTINATIE DIN LOCUINTA IN BIROURI.
2014;391;mansardare casa - modif sol.AC 606/2013
2014;392;RECOMPARTIMENTARE APARTAMENT, SCHIMBARE TAMPLARIE, DESFIINTARE PARAPET VITRINA, REFACERE FATADA PRINCIPALA.
2014;393;MODIFICARE SI CONSOLIDARE CASA POARTA SI GARD LIMITA SUDICA
2014;394;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE INITIAL CU AC 506/2010
2014;395;AMPLASARE  PRAGURI DE SOL DIN ASFALT PENTRU LIMITAREA VITEZEI DE CIRCULAŢIE ÎN 28 LOCAŢII ÎN MUNICIPIUL CLUJ-NAPOCA
2014;396;MODERNIZARE ALEEA STADIONULUI .
2014;397;MODERNIZARE CALEA TURZII ( TRONSON I CUPRINS ÎNTRE STR. AVRAM IANCU ŞI SENSUL GIRATORIU OBSERVATOR INCLUSIV).
2014;398;MODERNIZARE STATIE CARBURANT LUKOIL PRIN RECOMPATIMENTARE, REFATADIZARE,SHIMBARE SEMNALISTICA, CATARGE SI REFACERE SISTEMATIZARE VERTICALA
2014;399;AMENAJARE SPAŢIU COMERCIAL ŞI MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   spaţiului comercial
2014;400;BRANSAMENT  APÃ
2014;401;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   spaţiului comercial.
2014;402;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILULUI EXISTENT.
2014;403;BRANŞAMENT APÃ ŞI  RACORD CANAL.
2014;404;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.398/02.04.2013 PENTRU LUCRARI DE CONSTRUIRE IMOBIL CU FUNCTIUNI MIXTE CU REGIM DE INALTIME D+P+3E ..... Modificarile constau in: modificare compartimentare interioara, sarpanta, invelitoare si fatade.
2014;405;BRANSAMENT GAZE NATURALE.
2014;406;Modif.sol constructiva autorizata cu AC nr. 1241-1.10.2012n si AC nr. 139 din 17.02.2012Modificarile propuse-modif. int.modificare reg. P+E in P+2E
2014;407;LOCUINTA FAMILIALA CU 2 APARTAMENTE D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;408;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA LOCUINTA D+P+E+ETAJ RETRAS CU 2 APARTAMENTE, IMPREJMUIRE SI AMENAJARI EXTERIOARE.SE MODIFICA DIMENSIUNILE GOLURILOR DE PE FATADE.
2014;409;CONSTRUIRE TREI LOCUINTE UNIFAMILIALE :CASA "F",  CASA "A",  CASA "M" CU REGIM DE INALTIME Dp+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2014;410;CONSTRUIRE BOXE PENTRU BUTELII DE GAZE TEHNICE LANGA CONSTRUCTIE EXISTENTA - CORP A (STATIE PILOT)
2014;411;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA A.C. NR.199 DIN 10.03.2011 ELIBERATA PENTRU „REPARATII CAPITALE LA IMOBIL S+P CU 3 APARTAMENTE – INLOCUIRE PLANSEU PESTE PARTER, MODIFICARE SARPANTA, INLOCUIRE INVELITOARE, AMENAJARI EXTERIOARE”.
2014;412;EXTINDERE SI REFATADIZARE COMPLEX COMERCIAL  IULIUS MALL
2014;413;REAMENAJARE SI EXTINDERE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;414;AMPLASARE FIRMA LUMINOASA IN SISTEM PROVIZORIU SI DEMONTABIL PE FATADA IMOBILULUI
2014;415;AMPLASARE CONSTRUCTIE PROVIZORIE PE O DURATA DE 12 LUNI PENTRU ADAPOSTIRE UTILAJE TIP PRESA
2014;416;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA CASA UNIFAMILIALA P+M-A.C.INITIALA NR.22/17.01.2012.SE MODIFICA DIMENSIUNEA FERESTREI DE PE FATADA LATERALA DRAPTA.
2014;417;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1350/22.10.2013-EXTINDERE SI ETAJARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME D+P+2E Modificari:recompartimentari interioare prin realizarea a trei unitati locative, extinderea suprafetei subsolului, modificari fatade, extindere pe orizontala si verticala inspre latura nordica
2014;418;Modificare solutie constructiva autorizata cu AC nr. 1807 din 5.11.2008 ,AC nr.308 din 12.03.2013-Locuinta unifamiliala cu reg. de inaltime D+P+2E mODIF. PROPUSE-modificari de goluri pe fatade,schimbare destinatie din terasa necirculabila in terasa circulabila-finisaj palnseu,prelungire casa lift cu o statie suplimentara pentru acces pe terasa circulabila,refacere imprejmuire
2014;419;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR SC NICOLA CARM IMPEX SRL CUI 2876563
2014;420;REAMENAJARE  TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC US FOOD NETWORK SA CUI 6645790
2014;421;CASE UNIFAMILIALE -corp C1,C2,C3 cu regimul de inaltime P+E
2014;422;INLOCUIRE PANOURI GARD DE LEMN CU PANOURI DIN PLASA METALICA
2014;423;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA  CASA FAMILIALA D+P+E, A.C.INITIALE NR.1830/05.11.2008 SI NR.869/18.07.2012.SE MODIFICA FATADELE-NUMARUL SI DIMENSIUNILE FERESTRELOR.
2014;424;MODIFICARE SOLUTIE LA AC 621/2013 PENTRU CONSTRUIRE HALA
2014;425;CONSTRUIRE LOCUINTA UNIFAMILIALA  cu regimul de inaltime P+E SI IMPREJMUIRE PROPRIETATE
2014;426;CONSTRUIRE LOCUINŢÃ UNIFAMILIALÃ    Dp+P+M, ÎMPREJMUIRE TEREN    AMENAJARI EXTERIOARE ŞI MICROSTAŢIE DE EPURARE  .
2014;427;CASA UNIFAMILIALA cu regim de inaltime P+E, imprejmuirea terenului si amenajari exterioare.
2014;428;CONSTRUIRE LOCUINTA UNIFAMILIALA P+E, REFACERE IMPREJMUIRE TEREN SI AMENAJARI EXTERIOARE
2014;429;RACORD CANAL MENAJER .
2014;430;IMPREJMUIRE PE 2 LATURI TEREN PROPRIETATE, ACCES AUTO SI PIETONAL Lucrarile au fost autorizate anterior cu A.C. nr..1105/09.09.2010 si nr.332/10.04.2012 si neincepute in perioada de valabilitate a autorizatiilor.
2014;431;CONSTRUIRE 2 CASE UNIFAMILIALE CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;432;CONSTRUIRE CASA CU 2 APARTAMENTE CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;433;EXTINDERE PARTER HALA METALICA (CORP C1), EXTINDERE SI ETAJARE DEPOZIT (CORP C2)
2014;434;CONSTRUIRE CASA DE  VACANTA D+P+1E
2014;435;EXTINDERE SI MANSARDARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P+M, REFACERE IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;436;Finalizare lucrari de extindere la casa unifamiliala cu modificarea solutiei constructive-A.C. INITIALA NR.4/03.01.2012.SE MODIFICA  FATADA  F4.
2014;437;RAPARATII CAPITALE,REFACERE SARPANTA,REAMENAJARE IMOBIL CU PASTRAREA INDICILOR URBANISTICI EXISTENTI,REFACERE IMPREJMUIRE,AMENAJARI EXTERIOARE
2014;438;IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE CU REGIM DE INALTIME S+P+E+E RETRAS, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;439;INTRARE IN LEGALITATE- RECOMPARTIMENTARE MANSARDA, MODIFICARE PANTA ACOPERIS SI IZOLARE CLADIRE CORP C3
2014;440;EXTINDERE CASA, REAMENAJARE SI MANSARDARE BUCATARIE DE VARA, AMENAJARI EXTERIOARE  .
2014;441;CONSTRUIRE CASA FAMILIALA CU 2 APARTAMENTE CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;442;CONSTRUIRE CASA FAMILIALA CU 2 APARTAMENTE CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;443;CONSTRUIRE LOCUINTA TIP DUPLEX CU DOUA APARTAMENTE IN REGIM CUPLAT P+E
2014;444;CONSTRUIRE HALA CONFECTII METALICE
2014;445;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 368/11.04.2011-SUPRAETAJARE CU MICA EXTINDERE LA REGIM DE INALTIME P+E (CORP I si CORP II), numar final de apartamente pe parcela: 3, cu mentinerea spatiului comercial si amenajare locuinta, AMENAJARI EXTERIOARE Modificari:recompartimentari inerioare, modificare pozitie si dimensiuni goluri pe fatade
2014;446;REAMENAJARE TERASA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR:SC KAYA TANYA SRL CUI 26091754
2014;447;CASA UNIFAMILIALA D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;448;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1172/13.09.2013 si AC 854/20.06.2008-MANSARDARE AP.5 si AP.6 Modificari:modificare fatada est si nord, modificari interioare, modificare invelitoare si panta acoperis, modificare dimensiuni balcon la ap.6, modificare numarului de trepte la scara de acces la mansarda, modificare grosime planseu peste parter
2014;449;EXTINDERE SI ETAJARE CASA FAMILIALA CU REGIM FINAL DE INALTIME Sp+P+E+Eretras CU 2 APARTAMENTE SI AMENAJARI EXTERIOARE.
2014;450;DOUA CASE UNIFAMILIALE CUPLATE CU REGIM DE ÎNÃLŢIME Dp+P+E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;451;SCHIMBARE PARTIALA DESTINATIE DIN DEPOZIT SI SOPRON PRIN RECOMPARTIMENTARI INTERIOARE, INCHIDERE SOPRON PE TOT PERIMETRUL CU ZIDARIE DE CARAMIDA, MODIFICARE FATADE.
2014;452;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.554/20.05.2010 PENTRU LUCRARI DE CONSTRUIRE CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME P+E, AMENAJARE INCINTA.
2014;453;MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 301/07.03.2013 - CORPURILE B SI C , SCHIMBARE FINISAJE FATADE SI FINISAJE INTERIOARE, RECOMPARTIMENTARI INTERIOARE
2014;455;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILULUI EXISTENT.
2014;456;MODIFICARE SOLUTIE LA AC 301/2013-CORPURILE D SI E
2014;457;DOUA CASE UNIFAMILIALE cu reg. D+P+E
2014;458;FIRMA LUMINOASA pa fatada cladirii
2014;459;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   biroului individual  notarial.
2014;460;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.1619/19.12.2013 PENTRU LUCRARI DE RECOMPARTIMENTARE INTERIOARA SI RENOVARE HALA EXISTENTA – Modificare compartimentare si inchideri hala.
2014;461;AMPLASARE TREI PANOURI PUBLICITARE nr.1,2,3
2014;462;CASA UNIFAMILIALA cu regimul de inaltime D+P+E ,imprejmuirea terenului
2014;464;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILELORI  EXISTENTE.
2014;465;CONSTRUIRE LOCUINŢÃ UNIFAMILIALÃ  P+E ŞI AMENAJARI EXTERIOARE.
2014;466;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;467;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILULUI EXISTENT.
2014;468;CASA UNIFAMILIALA D+P+E
2014;469;IMPREJMUIRE TEREN IN REGIM PROVIZORIU SI DEMONTABIL PENTRU O PERIOADA DE 7 ANI
2014;470;CASA UNIFAMILIALA D+P
2014;471;CASA UNIFAMILIALA cu regimul de inaltime S+P+E,imprejmuire teren
2014;472;BRANSAMENT GAZE NATURALE
2014;473;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;474;REFAŢADIZARE , ÎNLOCUIRE ÎNVELITOARE ŞI AMENAJÃRI PENTRU ACCESUL  PERSOANELOR  CU DIZABILITÃŢI  MOTORII.  -  Nu au fost executate lucrările autorizate  cu nr. 332 din 18.03.2009 .
2014;475;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA CASA FAMILIALA CU REGIM DE INALTIME D+P+E SI IMPREJMUIRE AUTORIZATE CU A.C. NR.1995 DIN 13.11.2007.
2014;476;MODIFICARI INTERIOARE IN APARTAMENT SI SCHIMBARE DE DESTINATIE DIN LOCUINTA IN SALON DE COSMETICA
2014;477;MODIFICARE LA AC 1159 / 2012 PENTRU CONSTRUIRE LOCUINTA UNIFAMILIALA Sp+P+E - RENUNTARE LA SUBSOL, REALIZARE BALCON LA ETAJ PE FATADA VEST, MODIFICARE ACOPERIS
2014;478;MONTARE 2 FIRME LUMINOASE PE FATADA
2014;479;SCHIMBARE DESTINATIE DIN SPATIU LOCATIV IN SPATIU COMERCIAL SI AMPLASARE FIRMA LUMINOASA PE FATADA IMOBIL
2014;480;REALIZARE DEPOZIT PENTRU DECORURI - TEATRUL MAGHIAR DE STAT PRIN ETAJARE CORP CLADIRE EXISTENT
2014;481;CASÃ FAMILIALÃ CU 2 APARTAMENTE CU REGIM DE ÎNÃLŢIME P+M, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;482;IMOBIL DE LOCUINTE COLECTIVE D+P+E+M CU 3 APARTAMENTE, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;483;REPARATII SI MODIFICARI INTERIOARE, CREARE ACCES DIN EXTERIOR PENTRU SCHIMBARE DESTINATIE DIN LOCUINTA IN SPATIU COMERCIAL, REABILITARE HIDROIZOLATIE EXTERIOARA SI AMPLASARE FIRMA PE FATADA. In urmatoarele conditii: firma se va realiza fara lumina intermitenta.
2014;484;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA CORPUL DE CLADIRE  D+P+E+M-CORPUL "A" CU TREI APARTAMENTE-A.C.INITIALA NR.1585/13.12.2010.SE MODIFICA FATADELE.
2014;485;CONTINUARE LUCRARI LA CORP CLADIRE b cu 6 apartamente cu regim de inaltime D+P+E+M CU MODIFICAREA SOLUTIEI CONSTRUCTIVE-AC INITIALA NR.269/28.03.2012.SE MODIFICA FATADELE.
2014;486;CONTINUAREA LUCRARILOR LA CORPUL DE CLADIRE "C' CU 6 APARTAMENTE, CU REGIM DE INALTIME D+P+E+M CU MODIFICAREA SOLUTIEI CONSTRUCTIVE-A.C.INITIALA NR.268/28.03.2012.SE MODIFICA FATADELE.
2014;487;REFAŢADIZARE CLÃDIRE I ŞI CLÃDIRE  III ; DOTÃRI  PENTRU ACCESUL  PERSOANELOR  CU DIZABILITÃŢI  LOCOMOTORII.  -  Nu au fost executate lucrările autorizate  cu nr. 515 din 29.04.2009 .
2014;488;DOUA LOCUINTE CUPLATE D+P+M - IMOBIL 2, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;489;DOUA LOCUINTE CUPLATE D+P+M - IMOBIL 1, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;490;LOCUINTA UNIFAMILIALA P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;491;ALIMENTARE CU ENERGIE ELECTRICA ANSAMBLU LOCUINTE INDIVIDUALE
2014;492;MODIFICARE FATADA SI ACOPERIS LA BISERCICA ORTODOXA SF. ILIE
2014;493;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME Sp+P, MAGAZIE DE UNELTE, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;494;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;495;AMENAJARE 16 LOCURI DE PARCARE LA SOL
2014;496;CONSTRUIRE 2 LOCUINTE UNIFAMILIALE CUPLATE CU REGIM DE INALTIME D+P+M, AMENAJARI EXTERIOARE  .
2014;497;CASA UNIFAMILIALA P+M SI AMENAJARI EXTERIOARE
2014;498;RECOMPARTIMENTARI INTERIOARE IN URMA CARORA VOR REZULTA 2 APARTAMENTE, CONSTRUIRE SCARA EXTERIOARA DE ACCES, AMENAJARI EXTERIOARE
2014;499;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;500;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;501;CONSTRUIRE HALA SERVICII CU REGIM DE INALTIME P+E, AMENAJARI EXTERIOARE  .
2014;502;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E AUTORIZATA CU A.C. NR.1554 DIN 13.12.2012. Modificari propuse: modificare goluri de ferestre la demisol si amenajare debara la etaj.
2014;503;IMPREJMUIRE LA FRONTUL STRAZII
2014;504;REAMENAJARE, EXTINDERE SI ETAJARE CASA UNIFAMILIALA, IMPREJMUIRE LA FRONTUL STRAZII SI AMENAJARI EXTERIOARE  .
2014;505;MODERNIZARE SI MANSARDARE LOCUINTA SI GARAJ, REALIZARE PASARELA DE LEGATURA LA NIVELUL MANSARDEI, AMENAJARI EXTERIOARE  .
2014;506;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E SI AMENAJARI EXTERIOARE  .
2014;507;EXTINDERE SI ETAJARE CASA FAMILIALA, AMENAJARI EXTERIOARE
2014;508;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;509;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE CONSTRUCTIVA LA CENTRU CULTURAL ADVENTIST P+E1r+E2r (GRADINITA CU PROGRAM SCURT SI CENTRU PENTRU TINERET) AUTORIZAT CU A.C. NR.212 DIN 09.03.2010 .
2014;510;MODIFICARI INTERIOARE SI MANSARDARE APARTAMENT NR.21 IN PODUL EXISTENT.
2014;511;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 775/2012 PENTRU REABILITAREA TERMICA A BLOCULUI DE LOCUINTE
2014;512;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.661/03.06.2013 PENTRU LUCRARI DE CONSTRUIRE CABANA CU REGIM DE ÎNÃLŢIME P+M, AMENAJARI EXTERIOARE. Modificarile constau in: modificare regim de inaltime in Stehnic+P+M, modificari interioare si fatade.
2014;513;CASÃ DE VACANTA CU REGIM DE ÎNÃLŢIME P+M, AMENAJARI EXTERIOARE.
2014;514;CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME Sp+P+E, ÎMPREJMUIRE, MICROSTATIE DE EPURARE, AMENAJARI EXTERIOARE.
2014;515;BRANSAMENT GAZE NATURALE
2014;516;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E AUTORIZATA CU A.C. NR.1347 DIN 21.10.2013. Modificari propuse: modificarea cotei +/-0.00, realizarea unui subsol general, modificari interioare si modificarea finisajelor exterioare.
2014;517;CASA UNIFAMILIALA cu regimul de inaltime P+E,imprejmuirea terenului
2014;518;CASA UNIFAMILIALA CU REGIMUL DE INALTIME P+E
2014;519;REŢEA  DE  ALIMENTARE CU APÃ POTABILÃ PE  STRADA VALEA CHINTÃULUI .
2014;521;Modificare solutie constructiva autorizata cu AC nr.573 din 17.05.2013-“CASA  UNIFAMILIALA  cu regimul de inaltime  Spartial+P+E” Modificarile propuse: se renunta la toate elementele decorative de lemn de pe fatade,la placajul de piatra de pe fatadele laterale,terasa de la parter va fi acoperita cu o structura metalica usoara incastrata in zid, se renunta la inchiderea laterala a pergolei de la locul de parcare auto,se reduce dimensiunea portii de acces si amenajari exterioare.
2014;522;Intrare in legalitate casa unifamiliala cu regimul de inaltime P+E+M in conformitate cu HCL nr. 41 din 31.01.2012 astfel cum a fostr modificata prin HCL nr. 561 din 11.12.2013
2014;523;Imobil de locuinte colective cu 4 apartamente ,imprejmuirea terenului
2014;524;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILULUI  EXISTENT.
2014;525;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;526;MODIFICARE SOLUTIE CONSTRUCTIVA CU AC 1734 DIN 16.11.2008 PENTRU CONSTRUIRE IMOBIL CU 3 APARTAMENTE D+P+2E, VILA FAMILIALA D+P+E+M SI IMPREJMUIRE - MODIFICARI VILA FAMILAIALA: AMENAJARE SCARA INTERIOARA IN DEMISOL, MODIFICARI DIMENSIUNI SI POZITIE GOLURI, MODIFICARI FATADE. LUCRARILE AUTORIZATE CU AC 3 DIN 2013 NU AU FOST INCEPUTE.
