year;index;address
2013;1402;construire,amenajare;CONSTRUIRE 2 LOCUINTE INSIRUITE UNIFAMILIALE -CASA1 SI CASA 2,AMENAJARI EXTERIOARE
2013;1403;amenajare;ANSAMBLU DE LOCUINTE INDIVIDUALE SI COLECTIVE-SUBZONA SUDICA LOCUINTE COLECTIVE TIP 1 S+P+2E-6 UNITATI LOCATIE, LOCUINTE INDIVIDUALE TIP 2 P+1E-4 UNITATI LOCATIVE, LOCUINTE INDIVIDUALE TIP 3 P+1E-6 UNITATI LOCATIVE, AMENAJARI EXTERIOARE
2013;1404;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1405;construire,modificare solutie;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 1863 DIN 17.10.2007 PENTRU CONSTRUIRE IMOBIL DE VLOCUINTE S+D+P+4E
2013;1406;extindere,etajare,amenajare;EXTINDERE SI ETAJARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P+E, AMENAJARI EXTERIOARE
2013;1407;construire,schimbare destinatie,amenajare;SCHIMBARE DESTINATIE DIN CENTRALA TERMICA IN BIROURI SI ANEXE, RECOMPARTIMENTARI INTERIOARE SI CONSTRUIRE 3 MAGAZII MATERIALE ,AMENAJARI EXTERIOARE
2013;1408;amplasare;MONTAREA  A DOUA   FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei  contractului de închiriere .
2013;1409;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI  BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,   P.R.
2013;1410;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI   BRANSAMENT    DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,    P.R.
2013;1411;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1412;reabilitare termica;REABILITARE  TERMICA A BLOCULUI  DE LOCUINTE    SITUAT PE  STR.  DACIA NR.5-7-9    ( EXPERTIZARE SI AUDIT ENERGETIC).
2013;1413;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1414;construire;LOCUINTA UNIFAMILIALA P+M
2013;1415;reabilitare termica;REABILITARE TERMICA BLOC DE LOCUINTE A DIN PIATA ABATOR
2013;1416;construire,continuare lucrari;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.1276/04.10.2010 PENTRU LUCRARI DE CONSTRUIRE CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME P+E+M ŞI ÎMPREJMUIRE. Lucrarile au fost incepute in baza A.C. nr.1173/20.07.2007.
2013;1417;extindere,etajare,modernizare,amenajare;EXTINDERE, ETAJARE, MODERNIZARE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2013;1418;extindere,reparatie,modificari interioare;Extindere apartament nr.6 in podul amenajabil existent,modificari interioare,reparatii sarpanta,inlocuire invelitoare,refacere fatada,refacere hidroizolatii la subsolul imobilului si inlocuire tamplarie de lemn
2013;1419;construire,amenajare;CONSTRUIRE 6 CASE FAMILIALE CUPLATE IMPREJMUIRE PARCELA AMENAJARE EXTERIOARA RACORDURI SI BRANSAMENTE
2013;1420;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, AMENAJARI EXTERIOARE  .
2013;1421;construire,amenajare;CLADIRE PENTRU BIROURI (COMERT SI SERVICII) CU REGIM DE ÎNÃLŢIME D+P+10E+Etaj tehnic, AMENAJARI EXTERIOARE.
2013;1422;construire;CONSTRUIRE CASA DE VACANTA D+P+M - INTRARE IN LEGALITATE IN CONFORMITATE CU PV NR.G/0000617
2013;1423;modernizare;MODERNIZARE STR.SPORTULUI
2013;1424;modernizare;MODERNIZARE STR.DOBROGEI
2013;1425;modernizare;MODERNIZARE STR.BANATULUI
2013;1426;modernizare;MODERNIZARE STR.BARBU LAUTARU
2013;1427;renovare,amenajare;RENOVARE SI RECOMPARTIMENTARI INTERIOARE CAMIN NEFAMILISTI EXISTENT P+4, AMENAJARI EXTERIOARE
2013;1428;construire;Intrare in legalitate conform Procesului Verbal de Contraventie si Sanctionare nr. 87 din 9.07.2009 intocmit de Serviciul Control Urbanism -Casa de Vacanta cu reg. P+E ,MICROSTATIE DE EPURARE IMPREJMUIREA TERENULUI
2013;1430;modernizare;Modernizare str. TIMISOAREI
2013;1431;urgenta,modernizare;Lucrari de interventie in prima urgenta-Modernizare alei adiacente str. G.Dima nr.1-13
2013;1432;modificari interioare,schimbare destinatie;SCHIMBARE DE DESTINATIE DIN USCATORIE IN BIROU, MODIFICARI INTERIOARE
2013;1433;construire;REFACERE ÎMPREJMUIRE PARCELA.
2013;1434;construire,amenajare;DOUA CASE UNIFAMILIALE CUPLATE CU REGIM DE ÎNÃLŢIME P+E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2013;1435;construire,modificare solutie,continuare lucrari;CONTINUARE CU MODIF SOL C-TIVA AUT CU A.C. nr.1319/13.08.2007 SI A.C. nr.1849/12.11.2008 PT LUCRARI DE CONSTRUIRE CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME D+P+E ŞI ÎMPREJMUIRE TEREN. Modificarile constau in: modificare compartimentare interioara, dimensiuni si pozitie goluri, balcoane, forma acoperis, fatade.
2013;1436;construire,continuare lucrari;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.2169/08.01.2009 PENTRU LUCRARI DE CONSTRUIRE CASÃ CU 3 APARTAMENTE CU REGIM DE ÎNÃLŢIME S+P+E. Lucrarile au fost incepute in baza A.C. nr.1202/29.06.2000.
2013;1437;etajare,modificari interioare,consolidare,amenajare;CONSOLIDARE, REABILITARE, MODIFICARI INTERIOARE SI MANSARDARE CASA UNIFAMILIALA, AMENAJARI EXTERIOARE  .
2013;1438;extindere,modificari interioare;RECOMPARTIMENTARE APARTAMENT IN VEDEREA REALIZARII A DOUA UNITATI LOCATIVE, INCHIDERE BALCON, ACCES SUPLIMENTAR DIN CASA SCARII
2013;1439;modernizare;MODERNIZARE BLOC OPERATOR S ITERAPIE INTENSIVA A CLINICA DE CHIRURGIE II
2013;1440;etajare,renovare,schimbare destinatie;MANSARDARE POD EXISTENT (FARA MODIFICAREA GEOMETRIEI SARPANTEI) ,REFATADIZARE SI SCHIMBARE DE DESTINATIE IMOBIL DIN LOCUINTA IN SPATIU COMERCIAL SI BIROURI
2013;1441;urgenta,consolidare;Interventie de prima -consolidare si reabilitare invelitoare,sarpanta,planseu,acoperis la imobilul templu memorial al deportatilor din Cluj-Napoca
2013;1442;construire,amenajare;CONSTRUIRE LOCUINTA UNIFAMILIALA S+P+E, PISCINA EXTERIOARA, IMPREJMUIRE TEREN, AMENAJARI EXTERIOARE/INTERIOARE
2013;1443;construire;LOCUINTA UNIFAMILIALA Dp+P+E
2013;1444;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1445;reabilitare termica;REABILITARE  TERMICA A BLOCULUI  DE LOCUINTE    SITUAT PE  STR.   FÂNTÂNELE NR. 7 BL. A SCARA 6      ( EXPERTIZARE SI AUDIT ENERGETIC).
2013;1446;construire;LOCUINTA UNIFAMILIALA Dp+P+M
2013;1447;urgenta,consolidare;CONSOLIDARE CALCAN IMOBIL - AC IN REGIM DE URGENTA
2013;1448;construire;PASARELA DE LEGATURA INTRE CORP C1 SI CORP C2
2013;1449;construire,modificare solutie;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU AC 620 DIN 28.05.2013 PENTRU CONSTRUIRE IMOBIL DE LOCUINTE CU TREI APARTAMENTE-MODIFICARE ACOPERIS SARPANTA IN ACOPERIS TERASA DESCOPERITA
2013;1450;urgenta,consolidare;Lucrari de intervenrtie in prima urgenta-consolidare structura de rezitenta si punere in siguranta a cladirii cu reg. D+P+E
2013;1451;modernizare;MODERNIZARE STR.MUNTENIEI
2013;1452;urgenta,modernizare;LUCRARI DE INTERVENTIE IN PRIMA URGENTA:MODERNIZARE STR.DIMA NR.25-41
2013;1453;modernizare;MODERNIZARE STRADA JIULUI.
2013;1454;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI  BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R
2013;1455;etajare,modificare solutie,amenajare;MODIFICARE DE SOLUTIE LA LUCRARI DE REAMENAJARE SI MANSARDARE CORP C2, REALIZARE USA DE ACCES INTRE MANSARDA EXISTENTA SI CEA PROPUSA AUTORIZATE CU A.C. NR.1346 DIN 24.10.2012 . Modificari propuse: modificari la fatada sudica.
2013;1456;amenajare;AMENAJARE SALA DE CONFERINTE PRIN INCHIDERE TERASA  ACOPERITA
2013;1457;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1458;bransare;BRANSAMENT GAZE NATURALE PRESIUNE REDUSA
2013;1459;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1460;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1461;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1462;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ( pe str. Romul Ladea )  ŞI    BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,    P.R.
2013;1463;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1464;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI  DOUÃ BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) , 2  P.R.
2013;1465;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1466;construire,amenajare;CASA UNIFAMILIALA S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1467;modernizare;MODERNIZARE STRADA HARGHITA
2013;1468;consolidare,amenajare;REFACERE SARPANTA DEGRADATA CU SCHIMBAREA VOLUMETRIEI, CONSOLIDAREA CONSTRUCTIEI EXISTNTE, AMENAJARI EXTERIOARE
2013;1469;reparatie,renovare,modificari interioare,schimbare destinatie,amplasare;REPARATII INVELITOARE, SCHIMBARE DESTINATIE DIN SPATIU LOCATIV IN SPATIU COMERCIAL, MODIFICARI INTERIOARE LA APARTAMENTELE 1 si 2,REFATADIZARE SI ACCES DIRECT LA SPATIU, AMPLASARE FIRMA LUMINOASA
2013;1470;extindere,etajare;EXTINDERE si ETAJARE CASA UNIFAMILIALA cu regimul de inaltime P+E
2013;1471;modificari interioare,amenajare;Schimbarea de destinatie din locuinta in spatiu comercial,modificari interioare,amenajare acces direct din strada
2013;1472;extindere,etajare,renovare,modificari interioare,modificare solutie,continuare lucrari,amenajare;CONTINUARE CU MODIF SOL C-TIVA AUT CU A.C. nr.1523/23.11.2010 PENTRU LUCRARI DE MODIFICARI INTERIOARE, EXTINDERE, ETAJARE SI MANSARDARE CASÃ UNIFAMILIALÃ CU REGIM FINAL DE ÎNÃLŢIME Sp+P+E+M, AMENAJARI EXTERIOARE SI 1 LOC DE PARCARE. Modificarile constau in: recompartimentare si refatadizare constructie.
2013;1473;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ,  BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,    P.R., BRANŞAMENT APÃ ŞI RACORD CANAL MENAJER.
2013;1474;bransare;ALIMENTARE CU ENERGIE ELECTRICÃ IMOBIL EXISTENT.
2013;1475;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1476;etajare,amenajare;MANSARDARE APARTAMENT NR.2 SI REALIZARE SCARA EXTERIOARA DE ACCES, AMENAJARI EXTERIOARE  .
2013;1477;extindere,etajare,amenajare;EXTINDERE SI SUPRAETAJARE APARTAMENT SI REAMENAJARI INTERIOARE
2013;1478;construire;LOCUINTA UNIFAMILIALA P+E
2013;1479;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E, AMENAJARI EXTERIOARE  .
2013;1480;construire,renovare,modificari interioare,consolidare;Consolidare imobil,refacere sarpanta,renovare fatada,modificari interioare si construire scara interioara din apartament pentru acces in pod
2013;1481;construire;BLOC A CU 17 APARTAMENTE D+P+4E - D+P+5E
2013;1482;construire;BLOC B CU 16 APARTAMENTE D+P+4E - D+P+5E
2013;1483;construire;BLOC C CU 16 APARTAMENTE D+P+4E - D+P+5E
2013;1484;continuare lucrari;CONTINUARE LUCRARI AUTORIZATE INITIAL CU AC 2038/2006 PENTRU REABILITAREA CLADIRII COLEGIULUI REFORMAT
2013;1485;amenajare;REABILITARE CASA SI AMENAJARI EXTERIOARE
2013;1486;construire;BRANSAMENT  APÃ , RACORD CANAL MENAJER ŞI REŢELE DE INCINTÃ DE  APÃ-CANAL.
2013;1487;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI  BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,   P.R.
2013;1488;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1489;extindere,bransare;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI   BRANSAMENT   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,   P.R.
2013;1490;construire;BRANSAMENT  APÃ ŞI RACORD CANAL MENAJER.
2013;1491;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1492;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1493;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R
2013;1494;construire,extindere;CONSTRUIRE BALCON LA PARTERUL BLOCULUI
2013;1495;extindere,amenajare;EXTINDERE CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME Sp+P SI AMENAJARI EXTERIOARE
2013;1496;amplasare;MONTARE UNTILAJ POD RULANT ÎN INCINTÃ PROPRIETATE   .
2013;1497;extindere,modificare solutie,amenajare;Modificare solutie constructiva AC nr.628 /2007-Extindere locuinta familiala cu un corp de cladire cu reg. P+2E-modificari propuse -modif. interioare,amenajare sase apartamente in imobilul de locuinte existent
2013;1498;modernizare;MODERNIZAREA STRÃZII  ATELIERULUI.
2013;1499;reabilitare termica;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE   SITUAT PE   STR. MUSCEL NR. 16      ( EXPERTIZARE SI AUDIT ENERGETIC).
2013;1500;modernizare;MODERNIZARE STRADA METALULUI
2013;1501;construire;IMPREJMUIRE TEREN IN SISTEM PROVIZORIU SI DEMONTABIL  durata valabilităţii autorizatiei 10 (zece) ani
2013;1502;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA REGIM DE INALTIME P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1503;renovare;REFATADIZARE BLOC DE LOCUINTE - ZUGRAVELI EXTERIOARE CU SCHIMBAREA CULORILOR EXISTENTE
2013;1504;construire,reparatie;GARAJ AUTO IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: 10 ANI REPARATII IMPREJMUIRE PROPRIETATE
2013;1506;construire;BISERICA PAROHIALA  sf. gheorghe
2013;1507;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2013;1508;modernizare;MODERNIZARE STR MESTERUL MANOLE
2013;1509;modernizare;MODERNIZARE STRADA STRUNGARILOR
2013;1510;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1511;construire;INTERVENTIE IN VEDEREA CRESTERII PERFORMANTEI ENERGETICE PENTRU BLOCUL DE LOCUINTE
2013;1512;construire;INTERVENTIE IN VEDEREA CRESTERII PERFORMANTEI ENERGETICE PENTRU BLOCUL DE LOCUINTE
2013;1513;construire;imobil de locuinte colective cu 7 apartamente
2013;1514;amenajare;Reamenajari interioare,modificari accese si amenajari platforme exterioare
2013;1515;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, AMENAJARI EXTERIOARE  .
2013;1516;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, AMENAJARI EXTERIOARE  .
2013;1517;construire,amenajare;CASA FAMILIALA CU 2 APARTAMENTE CU REGIM DE INALTIME D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE.
2013;1518;extindere;EXTINDERE SEDIU DGRFP CLUJ
2013;1519;extindere,etajare,reparatie,amenajare;REPARATII CAPITALE, EXTINDERE SI MANSARDARE CASÃ UNIFAMILIALÃ CU REGIM FINAL DE ÎNÃLŢIME Sp+P+M, AMENAJARI EXTERIOARE.
2013;1520;etajare,modificare solutie;MODIFICARE SOLUŢIE CONSTRUCTIVÃ AUTORIZATÃ CU AC NR.  804 DIN 09.07.2012 – emisă pentru    mansardare  casă unifamilială şi amenajări exterioare.  Modificările  propuse sunt următoarele:    se renunţă la ferestrele din planul acoperişului şi se montează unele noi în planul închiderilor perimetrale pe faţadele est şi vest .
2013;1521;amplasare;MONTAREA  UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei  contractului de închiriere .
2013;1522;construire;CONSTRUIRE CASA UNIFAMILIALA S+P+E CU RESPECTARE PUZ, PUD APROBAT CU HCL NR. 292/2011
2013;1523;etajare,modificare solutie,amenajare;FINALIZARE LUCRARI CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA MANSARDAREA CONSTRUCTIEI PENTRU AMENAJARE AGENTIE DE TURISM-A.C.INITIALA NR.976/20.08.2010.SE MODIFICA SCARA EXTERIOARA DE ACCES LA MANSARDA,COMPARTIMENTARILE INTERIOARE.AMENAJARI EXTERIOARE
2013;1524;construire;CONSTRUIRE DOUA BALCOANE INCHISE LA APARTAMENTUL NR.15, SITUATE LA PARTERUL BLOCULUI
2013;1525;etajare;MANSARDARE CASA, REGIM FINAL DE INALTIME  P+M
2013;1526;amenajare;AMENAJARE 9 PARCARI IN REGIM PROVIZORIU DURATA DE EXISTENTA: 5 ANI
2013;1527;amenajare;DOUA LOCUINTE UNIFAMILIALE P+E, AMENAJARI EXTERIOARE
2013;1528;construire,amenajare;LOCUINTA FAMILIALA CU 2 APARTAMENTE D+P+M, IMPREJMUIRE, AMENAJARI EXTERIOARE
2013;1529;amplasare;AMPLASAREA  UNEI  PLÃCUŢE PENTRU MARCARE MONUMENT ISTORIC
2013;1530;construire;SUBTRAVERSARE PÂRÂU BECAŞ , CANAL UNITAR Dn 100cm
2013;1531;construire;IMOBIL cu FUNCTIUNI MIXTE-SERVICII si LOCUINTE -14 apartamente-imprejmuire teren,regim inaltime S+P+3E +ETAJ RETRAS
2013;1532;modificari interioare,schimbare destinatie,amplasare;Modificari interioare,schimbare destinatie din locuinta in spatiu comercial cu realizareacces direct si amplasare firma luminoasa pe fatada
2013;1533;etajare;SUPRAETAJARE IMOBIL DE LOCUIT EXISTENT P+E CU 24 APARTAMENTE, REGIM DE INALTIME P+2E.NUMAR FINAL DE APARATMENTE 34
2013;1534;amenajare;AMENAJARE 10 LOCURI DE PARCARE
2013;1535;extindere,modificare solutie,amenajare;MODIF SOL C-TIVA AUT CU A.C. nr.299/09.04.2012 PT LUCRARI DE EXT SI RECOMP IMOBIL EXISTENT, INTRARE IN LEGALITATE ETAJ TEHNIC SI EXT DEMISOL, PLATFORMA BETONATA. Modificarile constau in: reamenajare zona de productie in cladirea existenta, marirea suprafetei de extindere, imprejmuire partiala proprietate, amenajare parcare auto si am ext.
2013;1536;construire;INTERVENTIE IN VEDEREA CRESTERII PERFORMANTEI ENERGETICE A BLOCULUI DE LOCUINTE DIN MUNICIPIUL CLUJ-NAPOCA – ALEEA PEANA NR.10, BLOC L7 – AXA I POR.
2013;1537;construire;LOCUINTA UNIFAMILIALA D+P+M
2013;1538;construire;REFACERE IMPREJMUIRE LA STRADA
2013;1539;amplasare;AMPLASARE PLACA DE INFORMARE SI PANOU DE INFORMARE PE FATADA  IMOBILULUI, IN SISTEM PROVIZORIU SI DEMONTABIL.
2013;1540;construire,amenajare;CONSTRUIRE MAGAZIE, COPERITINA PARCARI SI AMENAJARI EXTERIOARE
2013;1541;modificari interioare,modificare solutie,continuare lucrari,schimbare destinatie,amplasare;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 512/09.05.2013, AC 1613/18.11.2009 - IMOBIL CU FUNCTIUNE MIXTA CU SPATIU COMERCIAL, BIROURI SI LOCUINTA S+P+2E (etajul 2 retras) Modificari:schimbare de destinatie in policlinica, modificari interioare, amplasare firme luminoase
2013;1542;construire;INTERVENTIE IN VEDEREA CRESTERII PERFORMANTEI ENERGETICE PT. BLOCUL DE LOCUINTE SITUAT PE ALLEA MICUS NR.4 BL.A8
2013;1543;modificari interioare,modificare solutie,consolidare,amenajare;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA LUCRARI DE „REABILITARE CAMIN STUDENTESC, REALIZARE ACCES AUTO IN INCINTA SI AMENAJARI EXTERIOARE” AUTORIZATE CU A.C. NR.307 DIN 12.03.2013 Modificari propuse: modificari interioare, consolidarea structurii de rezistenta a acoperisului.
2013;1544;construire;INTERVENTIE IN VEDEREA CRESTERII PERFORMANTEI ENERGETICE A BLOCULUI DE LOCUINTE DIN MUNICIPIUL CLUJ-NAPOCA - STR.SEPTIMIU ALBINI NR.139-141
2013;1545;etajare,amenajare;ETAJARE SI MANSARDARE CORP I PENTRU REALIZARE 1 UNITATE LOCATIVA, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1546;extindere;INTRARE IN LEGALITATE CONFORM PROCESULUI VERBAL DE CONSTATARE SI SANCTIONARE A CONTRAVENTIILOR Seria PL Nr.0000015 din 19.12.2012 pentru EXTINDERE LOCUINTA - AP.II/2 CU REGIM FINAL DE INALTIME S+P+E+M
2013;1547;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1548;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1549;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1550;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1551;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1552;extindere,bransare;EXTINDERE CONDUCTÃ DE GAZE NATURALE DE PRESIUNE REDUSA  ŞI  BRANŞAMENT DE GAZE NATURALE DE PRESIUNE REDUSÃ ( in montaj subteran) si   P.R.
2013;1553;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1554;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1555;bransare;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2013;1556;modificare solutie,continuare lucrari,amenajare;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA IMOBIL DE LOCUINTE COLECTIVE S+P+9E CU 64 APARTAMENTE , 79 LOCURI DE PARCARE SI AMENAJARI EXTERIOARE-A.C.INITIALA NR.384/11.04.2011.DE MODIFICA:COMPARTIMENTARILE INTERIOARE, SUPRAFETELE BALCOANELOR,FATADELE,AMENAJARILE EXTERIOARE,TERASA DEVINE CIRCULABILA.
2013;1557;reabilitare termica;REABILITAREA TERMICA A IMOBILULUI DE LOCUINTE COLECTIVE D+P+2E+M
2013;1558;construire,extindere,modificari interioare;INTRARE IN LEGALITATE - CONSTRUIRE BALCON INCHIS LA PARTER SI MODIFICARI INTERIOARE
2013;1559;construire,amenajare;IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE CU REGIM DE ÎNÃLŢIME P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE.
2013;1560;extindere,etajare,modificari interioare,amenajare;EXTINDERE, MODIFICARI INTERIOARE  SI ETAJARE PARTIALA LA CONSTRUCTIE EXISTENTA , CU REGIM FINAL DE INALTIME P+E ,CU  DOUA APARTAMENTE  SI  AMENAJARI EXTERIOARE.
2013;1561;extindere,amplasare;Extindere gol vitrina la spatiu comercial si amplasare firma luminoasa pe fatada principala a imobilului
2013;1562;construire,amenajare;CASÃ DE VACANTA CU REGIM DE ÎNÃLŢIME Stp+P+M, AMENAJARI EXTERIOARE.
2013;1563;construire,amenajare;CASÃ DE VACANTA CU REGIM DE ÎNÃLŢIME Stp+P+M, AMENAJARI EXTERIOARE
2013;1564;modificari interioare;MODIFICARI INTERIOARE LA APARTAMENTELE NR.1, 2, 3.
2013;1565;extindere,modificari interioare,amenajare;MODIFICARI INTERIOARE, EXTINDERE CASA UNIFAMILIALA Sp+P SI AMENAJARI EXTERIOARE
2013;1566;construire;LOCUINTA UNIFAMILIALA P
2013;1567;construire,continuare lucrari;CONSTRUIRE SI CONTINUARE LUCRARI LA AC NR. 1862/13.11.2008 CU MODIFICARE CONSTRUCTIE
2013;1568;construire;CASA FAMILIALA CU DOUA APARTAMENTE
2013;1569;modernizare;MODERNIZARE CORP ADMINISTRATIV - LIBERTY CENTER
2013;1570;amplasare;AMPLASARE PANOURI FOTOVOLTAICE PE ACOPERISUL HALEI EXISTENTE SI RACORDARE LA RED
2013;1571;amplasare;AMPLASARE PANOURI FOTOVOLTAICE PE ACOPERISUL HALEI EXISTENTE SI RACORDARE LA RED
2013;1572;construire,amenajare;CONSTRUIRE IMOBIL CU FUNCTIUNI MIXTE CU REGIM DE INALTIME P+2E,  AMENAJARI EXTERIOARE
2013;1573;construire,extindere,modificari interioare;MODIFICARI INTERIOARE, RECOMPARTIMENTARE, CONSTRUIRE ACCES SUPLIMENATR DIN CASA SCARII, INCHIDEREA BALCONULUI SI A LOGIEI SI TRANSFORMAREA IN DOUA UNITATI LOCATIVE A APARTAMENTULUI NR. 55
2013;1574;construire,extindere;CONSTRUIRE DOUA BALCONANE INCHISE LA  APARTAMENTUL NR. 1, SITUAT  LA  PARTERUL BLOCULUI
2013;1575;construire,extindere;CONSTRUIRE BALCON INCHIS LA APARTAMENTUL NR. 96, SITUAT LA PARTERUL BLOCULUI
2013;1576;amplasare;AMPLASARE FIRME LUMINOASE SI NELUMINOASE PE FATADA IMOBILULUI, IN SISTEM PROVIZORIU SI DEMONTABIL.
